,Unnamed: 0,name,lat,lon,date,time,condition
0,0,FCWAMDA,18.565025,73.91095899999999,27-05-2020,2146,healthy
1,1,FCWAMDA,18.565043069,73.91095899999999,27-05-2020,2147,healthy
2,2,FCWAMDA,18.565061138,73.91095899999999,27-05-2020,2148,healthy
3,3,FCWAMDA,18.565079206900002,73.91095899999999,27-05-2020,2149,healthy
4,4,FCWAMDA,18.565097275899998,73.91095899999999,27-05-2020,2150,healthy
5,5,FCWAMDA,18.5651153449,73.91095899999999,27-05-2020,2151,healthy
6,6,FCWAMDA,18.5651334139,73.91095899999999,27-05-2020,2152,healthy
7,7,FCWAMDA,18.5651514829,73.91095899999999,27-05-2020,2153,healthy
8,8,FCWAMDA,18.565169551900002,73.91095899999999,27-05-2020,2154,healthy
9,9,FCWAMDA,18.5651876208,73.91095899999999,27-05-2020,2155,healthy
10,10,FCWAMDA,18.5652056898,73.91095899999999,27-05-2020,2156,healthy
11,11,FCWAMDA,18.565223758800002,73.91095899999999,27-05-2020,2157,healthy
12,12,FCWAMDA,18.5652418278,73.91095899999999,27-05-2020,2158,healthy
13,13,FCWAMDA,18.5652598968,73.91095899999999,27-05-2020,2159,healthy
14,14,FCWAMDA,18.565277965699998,73.91095899999999,27-05-2020,2200,healthy
15,15,FCWAMDA,18.5652960347,73.91095899999999,27-05-2020,2201,healthy
16,16,FCWAMDA,18.5653141037,73.91095899999999,27-05-2020,2202,healthy
17,17,FCWAMDA,18.5653321727,73.91095899999999,27-05-2020,2203,healthy
18,18,FCWAMDA,18.5653502417,73.91095899999999,27-05-2020,2204,healthy
19,19,FCWAMDA,18.5653683107,73.91095899999999,27-05-2020,2205,healthy
20,20,FCWAMDA,18.5653863796,73.91095899999999,27-05-2020,2206,healthy
21,21,FCWAMDA,18.5654044486,73.91095899999999,27-05-2020,2207,healthy
22,22,FCWAMDA,18.5654225176,73.91095899999999,27-05-2020,2208,healthy
23,23,FCWAMDA,18.5654405866,73.91095899999999,27-05-2020,2209,healthy
24,5,LZMPKGT,18.565327,73.910545,27-05-2020,1725,healthy
25,16,LZMPKGT,18.565047,73.90786899999999,27-05-2020,1726,healthy
26,4,LZMPKGT,18.565452,73.908765,27-05-2020,1731,healthy
27,22,LZMPKGT,18.56504,73.91046899999999,27-05-2020,1732,healthy
28,14,LZMPKGT,18.565027,73.910409,27-05-2020,1743,healthy
29,9,LZMPKGT,18.565209,73.90820699999999,27-05-2020,1752,healthy
30,20,LZMPKGT,18.565212,73.910189,27-05-2020,1755,healthy
31,21,LZMPKGT,18.565475,73.910736,27-05-2020,1756,healthy
32,8,LZMPKGT,18.565229000000002,73.907344,27-05-2020,1823,healthy
33,12,LZMPKGT,18.565051999999998,73.908573,27-05-2020,1833,healthy
34,6,LZMPKGT,18.565336,73.907885,27-05-2020,1837,healthy
35,19,LZMPKGT,18.565478,73.909173,27-05-2020,1837,healthy
36,2,LZMPKGT,18.565432,73.908366,27-05-2020,1914,healthy
37,0,LZMPKGT,18.565077,73.910779,27-05-2020,1916,healthy
38,13,LZMPKGT,18.565159,73.907737,27-05-2020,1924,healthy
39,15,LZMPKGT,18.565239000000002,73.910593,27-05-2020,1932,healthy
40,23,LZMPKGT,18.565112,73.909807,27-05-2020,1943,healthy
41,18,LZMPKGT,18.565245,73.90995699999999,27-05-2020,2016,healthy
42,3,LZMPKGT,18.565461,73.910364,27-05-2020,2033,healthy
43,7,LZMPKGT,18.565217999999998,73.908986,27-05-2020,2050,healthy
44,1,LZMPKGT,18.56502,73.907827,27-05-2020,2056,healthy
45,11,LZMPKGT,18.565423000000003,73.90852199999999,27-05-2020,2056,healthy
46,17,LZMPKGT,18.565445,73.90783,27-05-2020,2128,healthy
47,10,LZMPKGT,18.565464000000002,73.907767,27-05-2020,2143,healthy
48,0,TIKXDQX,18.565127,73.91001800000001,27-05-2020,1849,sick
49,1,TIKXDQX,18.5651426482,73.9100274731,27-05-2020,1850,sick
50,2,TIKXDQX,18.5651582964,73.91003694609999,27-05-2020,1851,sick
51,3,TIKXDQX,18.5651739446,73.9100464192,27-05-2020,1852,sick
52,4,TIKXDQX,18.5651895928,73.9100558922,27-05-2020,1853,sick
53,5,TIKXDQX,18.565205240999997,73.9100653653,27-05-2020,1854,sick
54,6,TIKXDQX,18.5652208892,73.9100748384,27-05-2020,1855,sick
55,7,TIKXDQX,18.5652365374,73.9100843114,27-05-2020,1856,sick
56,8,TIKXDQX,18.5652521856,73.91009378449999,27-05-2020,1857,sick
57,9,TIKXDQX,18.5652678338,73.9101032576,27-05-2020,1858,sick
58,10,TIKXDQX,18.565283482,73.9101127306,27-05-2020,1859,sick
59,11,TIKXDQX,18.5652991302,73.9101222037,27-05-2020,1900,sick
60,12,TIKXDQX,18.565314778399998,73.9101316768,27-05-2020,1901,sick
61,13,TIKXDQX,18.5653304266,73.9101411499,27-05-2020,1902,sick
62,14,TIKXDQX,18.5653460748,73.9101506229,27-05-2020,1903,sick
63,15,TIKXDQX,18.565361723,73.910160096,27-05-2020,1904,sick
64,16,TIKXDQX,18.5653773711,73.91016956909999,27-05-2020,1905,sick
65,17,TIKXDQX,18.5653930193,73.9101790422,27-05-2020,1906,sick
66,18,TIKXDQX,18.5654086675,73.9101885152,27-05-2020,1907,sick
67,19,TIKXDQX,18.5654243157,73.9101979883,27-05-2020,1908,sick
68,20,TIKXDQX,18.5654399639,73.9102074614,27-05-2020,1909,sick
69,21,TIKXDQX,18.5654556121,73.9102169345,27-05-2020,1910,sick
70,22,TIKXDQX,18.5654712603,73.9102264075,27-05-2020,1911,sick
71,23,TIKXDQX,18.5654869085,73.9102358806,27-05-2020,1912,sick
72,0,PVWCOZG,18.565279,73.907172,27-05-2020,1712,healthy
73,3,PVWCOZG,18.565093,73.908007,27-05-2020,1712,healthy
74,5,PVWCOZG,18.565116,73.907887,27-05-2020,1732,healthy
75,22,PVWCOZG,18.565162,73.909311,27-05-2020,1733,healthy
76,21,PVWCOZG,18.565321,73.908692,27-05-2020,1742,healthy
77,8,PVWCOZG,18.565051999999998,73.910763,27-05-2020,1742,healthy
78,14,PVWCOZG,18.565364000000002,73.909695,27-05-2020,1816,healthy
79,6,PVWCOZG,18.565120999999998,73.90753000000001,27-05-2020,1818,healthy
80,15,PVWCOZG,18.565082,73.908535,27-05-2020,1824,healthy
81,19,PVWCOZG,18.565108,73.908565,27-05-2020,1825,healthy
82,12,PVWCOZG,18.565251999999997,73.90947,27-05-2020,1831,healthy
83,20,PVWCOZG,18.565334,73.90885899999999,27-05-2020,1917,healthy
84,23,PVWCOZG,18.565164000000003,73.907103,27-05-2020,1918,healthy
85,4,PVWCOZG,18.565317999999998,73.909414,27-05-2020,1921,healthy
86,10,PVWCOZG,18.565129000000002,73.907527,27-05-2020,1938,healthy
87,7,PVWCOZG,18.565245,73.909194,27-05-2020,1945,healthy
88,11,PVWCOZG,18.565046,73.910033,27-05-2020,1955,healthy
89,16,PVWCOZG,18.565027,73.909912,27-05-2020,1959,healthy
90,2,PVWCOZG,18.565062,73.907748,27-05-2020,2013,healthy
91,17,PVWCOZG,18.565093,73.910416,27-05-2020,2028,healthy
92,18,PVWCOZG,18.565075,73.909083,27-05-2020,2034,healthy
93,1,PVWCOZG,18.565118,73.908343,27-05-2020,2115,healthy
94,9,PVWCOZG,18.565253,73.910975,27-05-2020,2139,healthy
95,13,PVWCOZG,18.565379,73.908925,27-05-2020,2146,healthy
96,0,ROTJRDN,18.565407999999998,73.909628,27-05-2020,1841,healthy
97,1,ROTJRDN,18.5654170345,73.9096444078,27-05-2020,1842,healthy
98,2,ROTJRDN,18.565426069,73.9096608157,27-05-2020,1843,healthy
99,3,ROTJRDN,18.5654351035,73.9096772235,27-05-2020,1844,healthy
100,4,ROTJRDN,18.565444138,73.9096936314,27-05-2020,1845,healthy
101,5,ROTJRDN,18.5654531724,73.90971003930001,27-05-2020,1846,healthy
102,6,ROTJRDN,18.5654622069,73.9097264471,27-05-2020,1847,healthy
103,7,ROTJRDN,18.5654712414,73.909742855,27-05-2020,1848,healthy
104,8,ROTJRDN,18.5654802759,73.9097592628,27-05-2020,1849,healthy
105,9,ROTJRDN,18.5654893104,73.9097756707,27-05-2020,1850,healthy
106,10,ROTJRDN,18.5654983449,73.9097920785,27-05-2020,1851,healthy
107,11,ROTJRDN,18.5655073794,73.90980848640001,27-05-2020,1852,healthy
108,12,ROTJRDN,18.5655164139,73.9098248942,27-05-2020,1853,healthy
109,13,ROTJRDN,18.5655254484,73.9098413021,27-05-2020,1854,healthy
110,14,ROTJRDN,18.5655344829,73.90985771,27-05-2020,1855,healthy
111,15,ROTJRDN,18.5655435173,73.9098741178,27-05-2020,1856,healthy
112,16,ROTJRDN,18.5655525518,73.90989052569999,27-05-2020,1857,healthy
113,17,ROTJRDN,18.5655615863,73.9099069335,27-05-2020,1858,healthy
114,18,ROTJRDN,18.5655706208,73.9099233414,27-05-2020,1859,healthy
115,19,ROTJRDN,18.5655796553,73.90993974930001,27-05-2020,1900,healthy
116,20,ROTJRDN,18.5655886898,73.9099561571,27-05-2020,1901,healthy
117,21,ROTJRDN,18.5655977243,73.909972565,27-05-2020,1902,healthy
118,22,ROTJRDN,18.5656067588,73.9099889729,27-05-2020,1903,healthy
119,23,ROTJRDN,18.5656157933,73.9100053807,27-05-2020,1904,healthy
120,12,ZFEPKCA,18.565133,73.910556,27-05-2020,1728,healthy
121,20,ZFEPKCA,18.565224,73.907149,27-05-2020,1731,healthy
122,16,ZFEPKCA,18.565305,73.90787900000001,27-05-2020,1736,healthy
123,11,ZFEPKCA,18.565416,73.907191,27-05-2020,1739,healthy
124,7,ZFEPKCA,18.565289,73.910842,27-05-2020,1747,healthy
125,3,ZFEPKCA,18.565201000000002,73.90840899999999,27-05-2020,1750,healthy
126,15,ZFEPKCA,18.565259,73.90711,27-05-2020,1812,healthy
127,13,ZFEPKCA,18.565448,73.908399,27-05-2020,1842,healthy
128,2,ZFEPKCA,18.565157,73.90716,27-05-2020,1852,healthy
129,9,ZFEPKCA,18.565102,73.90746899999999,27-05-2020,1856,healthy
130,5,ZFEPKCA,18.565326000000002,73.908331,27-05-2020,1926,healthy
131,1,ZFEPKCA,18.565464000000002,73.908516,27-05-2020,1947,healthy
132,4,ZFEPKCA,18.565210999999998,73.908116,27-05-2020,1954,healthy
133,0,ZFEPKCA,18.565425,73.90996700000001,27-05-2020,2016,healthy
134,23,ZFEPKCA,18.565265,73.909049,27-05-2020,2020,healthy
135,10,ZFEPKCA,18.565064000000003,73.908925,27-05-2020,2023,healthy
136,17,ZFEPKCA,18.565281,73.90878599999999,27-05-2020,2025,healthy
137,22,ZFEPKCA,18.56511,73.907115,27-05-2020,2031,healthy
138,18,ZFEPKCA,18.565341,73.910562,27-05-2020,2041,healthy
139,21,ZFEPKCA,18.565109,73.91059,27-05-2020,2041,healthy
140,8,ZFEPKCA,18.565043,73.910801,27-05-2020,2042,healthy
141,6,ZFEPKCA,18.56505,73.90938100000001,27-05-2020,2136,healthy
142,19,ZFEPKCA,18.565466,73.907678,27-05-2020,2137,healthy
143,14,ZFEPKCA,18.565155999999998,73.909667,27-05-2020,2156,healthy
144,0,NJOKVLP,18.565423000000003,73.910487,27-05-2020,1915,healthy
145,1,NJOKVLP,18.565423000000003,73.9105059462,27-05-2020,1916,healthy
146,2,NJOKVLP,18.565423000000003,73.91052489229999,27-05-2020,1917,healthy
147,3,NJOKVLP,18.565423000000003,73.9105438385,27-05-2020,1918,healthy
148,4,NJOKVLP,18.565423000000003,73.9105627846,27-05-2020,1919,healthy
149,5,NJOKVLP,18.565423000000003,73.9105817308,27-05-2020,1920,healthy
150,6,NJOKVLP,18.565423000000003,73.91060067689999,27-05-2020,1921,healthy
151,7,NJOKVLP,18.565423000000003,73.9106196231,27-05-2020,1922,healthy
152,8,NJOKVLP,18.565423000000003,73.9106385692,27-05-2020,1923,healthy
153,9,NJOKVLP,18.565423000000003,73.9106575154,27-05-2020,1924,healthy
154,10,NJOKVLP,18.565423000000003,73.9106764615,27-05-2020,1925,healthy
155,11,NJOKVLP,18.565423000000003,73.9106954077,27-05-2020,1926,healthy
156,12,NJOKVLP,18.565423000000003,73.9107143538,27-05-2020,1927,healthy
157,13,NJOKVLP,18.565423000000003,73.9107333,27-05-2020,1928,healthy
158,14,NJOKVLP,18.565423000000003,73.9107522461,27-05-2020,1929,healthy
159,15,NJOKVLP,18.565423000000003,73.91077119229999,27-05-2020,1930,healthy
160,16,NJOKVLP,18.565423000000003,73.9107901384,27-05-2020,1931,healthy
161,17,NJOKVLP,18.565423000000003,73.9108090846,27-05-2020,1932,healthy
162,18,NJOKVLP,18.565423000000003,73.9108280307,27-05-2020,1933,healthy
163,19,NJOKVLP,18.565423000000003,73.91084697689999,27-05-2020,1934,healthy
164,20,NJOKVLP,18.565423000000003,73.9108659231,27-05-2020,1935,healthy
165,21,NJOKVLP,18.565423000000003,73.9108848692,27-05-2020,1936,healthy
166,22,NJOKVLP,18.565423000000003,73.9109038154,27-05-2020,1937,healthy
167,23,NJOKVLP,18.565423000000003,73.91092276149999,27-05-2020,1938,healthy
168,13,JZNXDOB,18.565181,73.90949300000001,27-05-2020,1726,healthy
169,7,JZNXDOB,18.565362,73.907517,27-05-2020,1727,healthy
170,9,JZNXDOB,18.565126,73.909186,27-05-2020,1727,healthy
171,1,JZNXDOB,18.565404,73.90799,27-05-2020,1739,healthy
172,21,JZNXDOB,18.565075,73.909132,27-05-2020,1740,healthy
173,17,JZNXDOB,18.565173,73.909054,27-05-2020,1819,healthy
174,3,JZNXDOB,18.565405,73.91003,27-05-2020,1820,healthy
175,16,JZNXDOB,18.565316,73.908501,27-05-2020,1824,healthy
176,5,JZNXDOB,18.565262,73.910046,27-05-2020,1825,healthy
177,2,JZNXDOB,18.565231,73.910421,27-05-2020,1827,healthy
178,15,JZNXDOB,18.565206,73.90969100000001,27-05-2020,1833,healthy
179,11,JZNXDOB,18.565034,73.909235,27-05-2020,1855,healthy
180,23,JZNXDOB,18.565375,73.909736,27-05-2020,1911,healthy
181,6,JZNXDOB,18.565467,73.907188,27-05-2020,1912,healthy
182,4,JZNXDOB,18.56535,73.90764399999999,27-05-2020,1917,healthy
183,14,JZNXDOB,18.565463,73.907111,27-05-2020,1921,healthy
184,18,JZNXDOB,18.565279,73.910436,27-05-2020,1934,healthy
185,8,JZNXDOB,18.565195000000003,73.908112,27-05-2020,1947,healthy
186,20,JZNXDOB,18.565396,73.908757,27-05-2020,1951,healthy
187,0,JZNXDOB,18.565039000000002,73.908061,27-05-2020,1958,healthy
188,19,JZNXDOB,18.565274,73.910306,27-05-2020,1959,healthy
189,12,JZNXDOB,18.565297,73.90739599999999,27-05-2020,2012,healthy
190,22,JZNXDOB,18.565220999999998,73.90941,27-05-2020,2023,healthy
191,10,JZNXDOB,18.565272,73.907418,27-05-2020,2110,healthy
192,0,PNRYIZT,18.565456,73.90734300000001,27-05-2020,2016,healthy
193,1,PNRYIZT,18.565446965499998,73.9073594079,27-05-2020,2017,healthy
194,2,PNRYIZT,18.565437930999998,73.9073758157,27-05-2020,2018,healthy
195,3,PNRYIZT,18.565428896500002,73.9073922236,27-05-2020,2019,healthy
196,4,PNRYIZT,18.565419862,73.9074086314,27-05-2020,2020,healthy
197,5,PNRYIZT,18.5654108275,73.90742503930001,27-05-2020,2021,healthy
198,6,PNRYIZT,18.565401793099998,73.9074414471,27-05-2020,2022,healthy
199,7,PNRYIZT,18.565392758599998,73.9074578549,27-05-2020,2023,healthy
200,8,PNRYIZT,18.565383724100002,73.9074742628,27-05-2020,2024,healthy
201,9,PNRYIZT,18.5653746896,73.9074906706,27-05-2020,2025,healthy
202,10,PNRYIZT,18.5653656551,73.9075070785,27-05-2020,2026,healthy
203,11,PNRYIZT,18.5653566206,73.90752348630001,27-05-2020,2027,healthy
204,12,PNRYIZT,18.5653475861,73.9075398942,27-05-2020,2028,healthy
205,13,PNRYIZT,18.5653385516,73.907556302,27-05-2020,2029,healthy
206,14,PNRYIZT,18.5653295171,73.9075727098,27-05-2020,2030,healthy
207,15,PNRYIZT,18.5653204826,73.9075891177,27-05-2020,2031,healthy
208,16,PNRYIZT,18.5653114481,73.9076055255,27-05-2020,2032,healthy
209,17,PNRYIZT,18.565302413599998,73.90762193340001,27-05-2020,2033,healthy
210,18,PNRYIZT,18.5652933792,73.9076383412,27-05-2020,2034,healthy
211,19,PNRYIZT,18.5652843447,73.907654749,27-05-2020,2035,healthy
212,20,PNRYIZT,18.5652753102,73.9076711569,27-05-2020,2036,healthy
213,21,PNRYIZT,18.5652662757,73.9076875647,27-05-2020,2037,healthy
214,22,PNRYIZT,18.565257241199998,73.9077039725,27-05-2020,2038,healthy
215,23,PNRYIZT,18.5652482067,73.9077203804,27-05-2020,2039,healthy
216,4,EXTNQHA,18.565186999999998,73.907648,27-05-2020,1711,healthy
217,2,EXTNQHA,18.565022,73.90895400000001,27-05-2020,1714,healthy
218,3,EXTNQHA,18.565185999999997,73.907715,27-05-2020,1714,healthy
219,12,EXTNQHA,18.565398000000002,73.910746,27-05-2020,1726,healthy
220,19,EXTNQHA,18.565476999999998,73.908466,27-05-2020,1817,healthy
221,7,EXTNQHA,18.565009,73.910292,27-05-2020,1826,healthy
222,1,EXTNQHA,18.565127,73.91068299999999,27-05-2020,1831,healthy
223,8,EXTNQHA,18.565251,73.907904,27-05-2020,1837,healthy
224,13,EXTNQHA,18.565102,73.90896500000001,27-05-2020,1841,healthy
225,14,EXTNQHA,18.565063000000002,73.908209,27-05-2020,1856,healthy
226,5,EXTNQHA,18.565416,73.908259,27-05-2020,1930,healthy
227,20,EXTNQHA,18.565008,73.90834100000001,27-05-2020,1934,healthy
228,22,EXTNQHA,18.565343,73.910873,27-05-2020,1941,healthy
229,18,EXTNQHA,18.565039000000002,73.907609,27-05-2020,1946,healthy
230,21,EXTNQHA,18.565309,73.91086,27-05-2020,1948,healthy
231,16,EXTNQHA,18.565476,73.907131,27-05-2020,1952,healthy
232,15,EXTNQHA,18.565255,73.908413,27-05-2020,2019,healthy
233,17,EXTNQHA,18.565321,73.90780600000001,27-05-2020,2048,healthy
234,11,EXTNQHA,18.565014,73.908599,27-05-2020,2051,healthy
235,23,EXTNQHA,18.565379999999998,73.90965,27-05-2020,2059,healthy
236,6,EXTNQHA,18.565472,73.908263,27-05-2020,2115,healthy
237,10,EXTNQHA,18.565387,73.907211,27-05-2020,2125,healthy
238,9,EXTNQHA,18.565035,73.907212,27-05-2020,2148,healthy
239,0,EXTNQHA,18.565137,73.907583,27-05-2020,2155,healthy
